id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1309621,Home in San Diego · ★4.82 · 3 bedrooms · 4 beds · 3 baths,7118915,Cece,,Mission Bay,32.76643753,-117.2522964,Entire home/apt,475,4,94,8/30/2023,0.84,2,240,24,"STR-06402L, 630290"
752725,Bungalow in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,1028287,Richard,,North Hills,32.74531835,-117.1388202,Entire home/apt,163,4,115,9/11/2023,1.01,3,37,35,"STR-04354L, 603522"
1316496,Townhouse in San Diego · ★4.73 · 3 bedrooms · 5 beds · 2 baths,7151315,Richard,,Pacific Beach,32.80727,-117.25695,Entire home/apt,227,2,286,8/27/2023,2.31,5,271,38,"STR-01362L, 606541"
756982,Home in La Jolla · ★4.72 · 2 bedrooms · 2 beds · 1 bath,3985912,Andrew,,La Jolla,32.84279,-117.27129,Entire home/apt,251,1,334,9/4/2023,2.64,1,0,15,"STR-07791L, 631095"
1339446,Condo in San Diego · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,7263590,Nelson,,Midtown,32.74874,-117.14694,Private room,132,31,28,7/21/2019,0.23,1,364,0,
1344209,Home in San Diego · ★4.90 · 2 bedrooms · 2 beds · 2 baths,7291892,Ethan,,Loma Portal,32.74315,-117.24113,Entire home/apt,251,2,140,9/1/2023,1.13,1,13,42,"STR-02305L, 644553"
762405,Earthen home in San Diego · 3 bedrooms · 3 beds · 2 baths,2558457,Kristen,,Mission Bay,32.78944,-117.23501,Entire home/apt,550,7,2,7/22/2013,0.02,2,0,0,"STR-02590L, 616386"
768093,Home in San Diego · ★4.82 · 3 bedrooms · 4 beds · 2 baths,302986,Isabel,,Pacific Beach,32.80769,-117.24242,Entire home/apt,249,4,40,11/25/2022,0.32,3,74,2,"STR-00821L, 520121"
778962,Home in San Diego · ★4.86 · 1 bedroom · 1 bed · 1 bath,1502676,Aaron,,North Hills,32.7505,-117.14171,Entire home/apt,201,1,317,8/13/2023,2.43,5,16,8,"STR-02933L, 613581"
1346986,Home in San Diego · ★4.98 · 1 bedroom · 1 bed · 1 private bath,7307828,Sharon & Terry,,University City,32.84688,-117.21555,Private room,100,2,296,9/5/2023,2.4,1,344,20,"STR-06319L, 613201"
789549,Loft in San Diego · ★4.95 · 2 bedrooms · 2 beds · 2 baths,4160438,Evan,,East Village,32.70918,-117.15443,Entire home/apt,179,26,21,8/16/2023,0.17,1,128,1,"STR-02948L, 644203"
1370588,Home in San Diego · 1 bedroom · 1 bed · 1.5 shared baths,7432315,Oceana,,East Village,32.71422,-117.15611,Private room,97,31,0,,,1,321,0,
1374898,Rental unit in San Diego · ★4.79 · 1 bedroom · 3 beds · 1 bath,7450232,Anthony,,West University Heights,32.7631,-117.14528,Entire home/apt,130,2,407,8/28/2023,3.3,2,105,30,"STR-07368L, 646583"
1378432,Home in San Diego · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,2315442,Michael,,Park West,32.72676,-117.16562,Private room,56,1,498,10/10/2021,4.13,9,0,0,"STR-07583L, 629315"
1388706,Home in Del Mar · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,7512090,Cameron,,Del Mar Heights,32.93485,-117.25528,Entire home/apt,450,3,76,9/10/2023,0.7,1,311,14,"STR-04347L, 627884"
797668,Home in San Diego · ★4.86 · 2 bedrooms · 5 beds · 1 bath,4200720,Mark,,Mission Bay,32.75994,-117.2489,Entire home/apt,213,2,389,9/10/2023,3.03,1,194,46,"STR-03627L, 518725"
1393531,Home in San Diego · ★4.89 · 3 bedrooms · 3 beds · 4.5 baths,4088030,Jordan,,Ocean Beach,32.7521,-117.2501,Entire home/apt,1344,2,28,11/27/2021,0.23,3,363,0,"STR-07764L, 631182"
806120,Rental unit in San Diego · ★4.81 · 1 bedroom · 2 beds · 1 bath,3310631,Sean,,South Park,32.72267,-117.12399,Entire home/apt,180,31,67,8/15/2023,0.58,3,92,18,
810931,Rental unit in San Diego · 1 bedroom · 1 bed · 1 shared bath,3547828,Blair,,East Village,32.71724,-117.15306,Private room,48,31,2,6/30/2019,0.04,21,345,0,
1393792,Home in Chula Vista · ★4.74 · 1 bedroom · 1 bed · 1 private bath,5488607,Soley,,Otay Ranch,32.63572,-116.98463,Private room,65,30,27,5/1/2023,0.22,3,76,1,STR22-0138
1399003,Condo in San Diego · ★4.79 · 1 bedroom · 1 bed · 1 bath,1457673,Kit,,Little Italy,32.72021,-117.16694,Entire home/apt,134,31,14,8/1/2023,0.19,13,90,5,
1399627,Guesthouse in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,7559545,Yael,,Rancho Penasquitos,32.94723,-117.1143,Entire home/apt,145,5,15,8/24/2023,0.93,1,322,11,"STR-01638L, 644487"
816942,Condo in San Diego · ★4.89 · 1 bedroom · 1 bed · 1 bath,3969352,Aaron & Jenny,,Grantville,32.78608,-117.10822,Entire home/apt,160,31,123,8/20/2023,0.94,2,256,6,"STR-07021L, 648140"
1402502,Rental unit in San Diego · ★5.0 · 2 bedrooms · 3 beds · 2 baths,1457673,Kit,,Pacific Beach,32.79729,-117.25606,Entire home/apt,148,31,8,4/12/2023,0.08,13,46,1,
821576,Bungalow in San Diego · ★4.77 · 2 bedrooms · 2 beds · 1 bath,129123,Michael,,Pacific Beach,32.80691,-117.25604,Entire home/apt,195,3,63,8/12/2023,0.48,5,251,14,"STR-07699L, 648825"
1417446,Guesthouse in San Diego · ★4.94 · 1 bedroom · 1 bed · 1 bath,1028287,Richard,,North Hills,32.74531509,-117.1386513,Entire home/apt,129,5,115,9/2/2023,0.94,3,85,25,"STR-04536L, 605821"
821991,Guesthouse in San Diego · ★4.94 · 1 bedroom · 1 bed · 1 bath,4316337,Brook & Justin,,North Hills,32.74474,-117.13012,Entire home/apt,138,2,501,8/27/2023,4.03,1,0,54,"STR-06953L, 631718"
1438332,Home in Chula Vista · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,5488607,Soley,,Otay Ranch,32.63568,-116.98324,Private room,69,30,47,7/2/2023,0.4,3,364,3,STR22-0138
1467726,Guest suite in San Diego · ★4.84 · Studio · 1 bed · 1 bath,1028287,Richard,,North Hills,32.74447,-117.13937,Entire home/apt,116,3,282,8/28/2023,2.29,3,73,45,"STR-04520L, 607241"
1471989,Guest suite in San Diego · ★4.90 · 2 bedrooms · 2 beds · 2 baths,7881064,Randy,,Bay Park,32.78725,-117.19874,Entire home/apt,225,3,79,9/5/2023,0.66,2,246,8,"STR-01613L, 609861"
868988,Rental unit in San Diego · ★4.38 · 2 bedrooms · 2 beds · 2 baths,3066335,Will,,Mission Bay,32.76817,-117.24933,Entire home/apt,350,31,37,7/5/2022,0.42,1,261,0,
870904,Home in San Diego · 2 bedrooms · 1 bath,1457673,Kit,,Mission Bay,32.76599,-117.25145,Entire home/apt,138,31,1,8/9/2013,0.01,13,320,0,
1479166,Rental unit in San Diego · ★4.99 · 2 bedrooms · 2 beds · 1 bath,7914983,Rich&Adrienne,,Ocean Beach,32.75159,-117.25048,Entire home/apt,295,3,74,9/4/2023,0.62,1,170,16,"STR-05957L, 607801"
873742,Guest suite in San Diego · ★4.88 · 1 bedroom · 2 beds · 1 bath,4371822,Heather & Mike,,South Park,32.72521,-117.1274,Entire home/apt,119,3,552,8/22/2023,4.28,1,171,35,"STR-01448L, 622544"
1482943,Guesthouse in San Diego · ★4.90 · 1 bedroom · 1 bed · 1 bath,3570259,Yola,,Park West,32.7300577,-117.1630028,Entire home/apt,145,2,612,9/14/2023,5.53,3,86,97,"STR-04597L, 631302"
1484257,Rental unit in San Diego · ★4.59 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Pacific Beach,32.80003,-117.2366,Entire home/apt,137,3,48,8/6/2023,0.4,28,344,7,"STR-06981L, 608441"
885550,Condo in San Diego · ★4.88 · 2 bedrooms · 3 beds · 1 bath,2806365,Catherine,,Grantville,32.78346,-117.10798,Entire home/apt,145,31,32,7/5/2023,0.26,1,259,2,
1487384,Home in La Jolla · ★4.77 · 5 bedrooms · 8 beds · 3 baths,7953750,Laura,,La Jolla,32.82369153,-117.2352941,Entire home/apt,1086,5,102,8/19/2023,0.85,1,0,15,"STR-03323L, 606501"
887573,Rental unit in San Diego · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,4706066,Dragos,,Mission Bay,32.79113,-117.23302,Private room,82,3,88,7/8/2023,0.68,1,341,4,"STR-06368L, 647484"
1493005,Home in San Diego · ★4.94 · 2 bedrooms · 2 beds · 1 bath,3113080,Shaun,,Grant Hill,32.7072,-117.14632,Entire home/apt,105,1,17,9/10/2023,0.15,1,0,10,"STR-07635L, 631664"
1508327,Cottage in San Diego · ★4.51 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.78531,-117.25386,Entire home/apt,216,3,43,8/20/2023,0.35,28,348,9,"STR-07462L, 505710"
1511791,Townhouse in San Diego · ★4.48 · 3 bedrooms · 5 beds · 2 baths,874515,Luke,,Mission Bay,32.78574,-117.254,Entire home/apt,501,3,40,8/20/2023,0.35,28,331,5,"STR-03058L, 504680"
888310,Condo in San Diego · ★4.89 · 1 bedroom · 1 bed · 1 bath,3142348,Don,,Park West,32.72904,-117.16486,Entire home/apt,90,31,18,6/17/2023,0.28,4,100,2,
1511818,Home in San Diego · ★4.64 · 1 bedroom · 3 beds · 1 bath,874515,Luke,,Mission Bay,32.78568,-117.25392,Entire home/apt,276,3,46,7/8/2023,0.38,28,340,6,"STR-03434L, 504680"
1526733,Cottage in San Diego · 2 bedrooms · 3 beds · 1 bath,8146188,Ariana M.,,West University Heights,32.76029,-117.14143,Entire home/apt,110,31,2,1/1/2021,0.06,1,0,0,
1552090,Guesthouse in San Diego · ★4.96 · 1 bedroom · 1 bed · 1 bath,8266339,Troy,,College Area,32.77189,-117.05322,Entire home/apt,75,2,354,9/7/2023,3,1,1,35,"STR-00590L, 609481"
906070,Rental unit in San Diego · ★4.84 · 1 bedroom · 1 bed · 1 bath,4849153,Raj,,Carmel Valley,32.94909,-117.23244,Entire home/apt,78,31,27,4/1/2023,0.21,1,272,5,
1570908,Rental unit in San Diego · ★4.86 · 1 bedroom · 1 bed · 1 bath,8336938,Vacation Rentals By Aaron,,Bay Park,32.79125,-117.20184,Entire home/apt,129,7,81,7/23/2023,0.66,56,296,4,"STR-06996L, 607067"
908300,Home in San Diego · ★4.59 · 1 bedroom · 2 beds · 1 bath,3102978,John,,Grant Hill,32.70683,-117.14059,Entire home/apt,98,2,336,9/1/2023,2.6,3,180,57,"STR-07316L, 613181"
1573662,Home in San Diego · ★4.0 · 2 bedrooms · 2 beds · 2 baths,2908076,Danny,,Midtown,32.74461,-117.17871,Entire home/apt,900,31,3,7/13/2015,0.02,1,0,0,
1576848,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 1 bath,8381999,Jacqueline,,North Clairemont,32.83825,-117.19443,Entire home/apt,355,3,3,2/15/2021,0.03,6,2,0,"STR-07562L, 631599"
918743,Home in San Diego · ★4.80 · 1 bedroom · 1 bed · 1 private bath,4934787,Kr,,College Area,32.76313,-117.0798,Private room,60,31,112,3/31/2023,0.87,1,166,2,
1577427,Home in San Diego · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,8381999,Jacqueline,,North Clairemont,32.8366,-117.19631,Private room,62,2,166,8/21/2023,1.37,6,67,3,"STR-07562L, 631599"
925146,Guesthouse in San Diego · ★4.70 · 2 bedrooms · 2 beds · 1 bath,2409798,Terry,,La Jolla,32.82857,-117.27858,Entire home/apt,179,1,372,8/29/2023,3.04,3,138,63,"STR-08889L, 631380"
925170,Guesthouse in San Diego · ★4.77 · 1 bedroom · 1 bed · 1 bath,2409798,Terry,,La Jolla,32.82714,-117.27705,Entire home/apt,122,1,549,9/2/2023,4.42,3,97,77,"STR-08898L, 631377"
1579303,Cottage in San Diego · ★4.88 · 2 bedrooms · 4 beds · 1 bath,11295162,Tracy,,Mission Bay,32.76264,-117.25021,Entire home/apt,266,4,283,9/11/2023,2.51,3,304,57,"STR-03045L, 518720"
1579313,Guesthouse in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 bath,8401931,Mike,,North Hills,32.73098,-117.12606,Entire home/apt,107,2,349,8/22/2023,2.93,1,67,7,"STR-08140L, 618843"
935860,Home in San Diego · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,5049504,Dave,,Serra Mesa,32.79328,-117.14683,Private room,70,31,11,4/10/2021,0.13,1,178,0,
960642,Rental unit in San Diego · ★4.60 · 2 bedrooms · 2 beds · 2.5 baths,1457673,Kit,,East Village,32.70962,-117.15445,Entire home/apt,136,31,5,2/28/2023,0.05,13,89,1,
1589977,Guesthouse in La Jolla · ★4.82 · 1 bedroom · 1 bed · 1 bath,8482255,Anita,,La Jolla,32.82229,-117.2676,Entire home/apt,198,3,144,8/28/2023,1.18,1,43,12,"STR-07694L, 631306"
1602553,Rental unit in San Diego · ★4.74 · 1 bedroom · 1 bed · 1 bath,6989346,John,,Grant Hill,32.71139,-117.14231,Entire home/apt,99,31,148,7/21/2023,1.24,13,346,8,
1629836,Loft in San Diego · ★4.95 · 1 bedroom · 1 bed · 2 baths,1859453,Ben,,East Village,32.71076202,-117.1548996,Entire home/apt,124,31,22,6/9/2023,0.22,1,146,1,
962857,Condo in San Diego · ★4.48 · 1 bedroom · 2 beds · 1 bath,562621,Pipi,,Gaslamp Quarter,32.70775,-117.16069,Entire home/apt,140,31,23,8/22/2022,0.18,1,364,0,
1632229,Cottage in San Diego · ★4.94 · 1 bedroom · 2 beds · 1 bath,2855121,Corinne,,Mission Bay,32.78433,-117.25137,Entire home/apt,159,3,410,9/5/2023,4.61,3,36,56,"STR-01135L, 644407"
964412,Rental unit in San Diego · ★4.80 · 1 bedroom · 3 beds · 1 bath,8184593,Marc,,Pacific Beach,32.79923,-117.25734,Entire home/apt,294,3,15,5/29/2023,0.12,22,330,2,"STR-04491L, 51716"
1646885,Rental unit in San Diego · ★4.84 · 1 bedroom · 2 beds · 1 bath,3006274,Kathryn,,Midtown,32.74141,-117.17774,Entire home/apt,138,3,256,9/12/2023,2.1,2,173,29,"STR-06014L, 623846"
1650100,Home in San Diego · ★4.22 · 3 bedrooms · 4 beds · 2 baths,874515,Luke,,Mission Bay,32.77275,-117.2508,Entire home/apt,263,3,19,8/6/2023,0.18,28,365,3,"STR-05147L, 506590"
973850,Home in San Diego · ★4.85 · 2 bedrooms · 3 beds · 2 baths,5325745,Roland,,La Jolla,32.83126,-117.27444,Entire home/apt,290,3,49,8/8/2023,0.45,2,140,5,"STR-08649L, 606986"
1672059,Condo in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4456144,Ryan,,Pacific Beach,32.80348,-117.23679,Entire home/apt,147,31,13,5/28/2023,0.11,1,214,4,
977917,Rental unit in San Diego · ★4.77 · 1 bedroom · 2 beds · 1 bath,8184593,Marc,,Pacific Beach,32.8009,-117.25708,Entire home/apt,294,3,30,9/4/2023,0.24,22,297,5,"STR-03481L, 600101"
977935,Rental unit in San Diego · ★5.0 · 1 bedroom · 4 beds · 1 bath,8184593,Marc,,Pacific Beach,32.79963,-117.25728,Entire home/apt,294,3,9,10/17/2022,0.07,22,2,2,"STR-03270L, 600102"
977954,Condo in San Diego · ★4.70 · 1 bedroom · 3 beds · 1 bath,8184593,Marc,,Pacific Beach,32.80122,-117.25934,Entire home/apt,294,3,20,9/4/2023,0.33,22,271,5,"STR-05171L, 51235"
977963,Rental unit in San Diego · ★4.91 · 2 bedrooms · 2 beds · 1 bath,8184593,Marc,,Pacific Beach,32.80108,-117.2589,Entire home/apt,294,3,11,12/30/2022,0.09,22,191,2,"STR-01677L, 51703"
1688434,Home in Chula Vista · ★4.75 · 1 bedroom · 4 beds · 1 bath,4237741,Michael,,Northwest,32.64847,-117.08617,Entire home/apt,98,30,128,8/31/2023,1.05,1,331,6,
1696519,Condo in San Diego · ★4.87 · 1 bedroom · 1 bed · 1 bath,8959661,Molly,,Pacific Beach,32.80259,-117.24146,Entire home/apt,152,4,344,9/3/2023,2.88,16,213,33,"STR-05723L, 612241"
2385601,Rental unit in San Diego · ★4.86 · 3 bedrooms · 3 beds · 3 baths,9624153,Dixie,,Mission Bay,32.7771,-117.25179,Entire home/apt,599,3,22,7/8/2023,0.34,32,269,1,"STR-03477L, 518762"
2395974,Rental unit in San Diego · ★5.0 · 2 bedrooms · 4 beds · 2 baths,9624153,Dixie,,Mission Bay,32.78168,-117.25132,Entire home/apt,511,3,3,8/29/2022,0.09,32,97,0,"STR-04575L, 519040"
2396129,Rental unit in San Diego · ★4.80 · 4 bedrooms · 8 beds · 2.5 baths,9624153,Dixie,,Mission Bay,32.78156,-117.25123,Entire home/apt,625,3,5,11/15/2022,0.07,32,123,1,"STR-04159L, 519546"
2396438,Condo in San Diego · ★5.0 · 3 bedrooms · 4 beds · 3 baths,9624153,Dixie,,Mission Bay,32.78201,-117.25134,Entire home/apt,614,3,8,7/1/2023,0.12,32,177,1,"STR-04297L, 519305"
2396477,Home in San Diego · 2 bedrooms · 3 beds · 2 baths,9624153,Dixie,,Mission Bay,32.78139,-117.25212,Entire home/apt,470,3,0,,,32,230,0,"STR-00177L, 051729"
2396517,Rental unit in San Diego · ★4.80 · 2 bedrooms · 3 beds · 2 baths,9624153,Dixie,,Mission Bay,32.78258,-117.25134,Entire home/apt,440,3,5,9/12/2022,0.04,32,204,0,"STR-02213L, 520172"
2396568,Rental unit in San Diego · ★4.50 · 2 bedrooms · 5 beds · 2 baths,9624153,Dixie,,Mission Bay,32.78391,-117.25155,Entire home/apt,589,3,16,5/30/2022,0.14,32,203,0,"STR-03032L, 051416"
1707839,Home in San Diego · ★4.86 · 3 bedrooms · 3 beds · 1.5 baths,9010628,Marie-France,,Kensington,32.77018,-117.10637,Entire home/apt,455,3,7,3/4/2022,0.06,1,358,0,"STR-06843L, 609402"
2418835,Rental unit in San Diego · ★5.0 · 2 bedrooms · 5 beds · 2 baths,9624153,Dixie,,Mission Bay,32.78391,-117.25155,Entire home/apt,510,3,9,7/30/2022,0.12,32,84,0,"STR-03015L, 519231"
2437027,Bungalow in San Diego · ★4.47 · 2 bedrooms · 2 beds · 1 bath,129123,Michael,,Pacific Beach,32.80893,-117.25787,Entire home/apt,169,31,50,4/8/2023,0.43,5,207,2,
1712953,Cottage in San Diego · ★4.76 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.78531,-117.25401,Entire home/apt,299,3,71,7/1/2023,0.66,28,338,11,"STR-07466L, 505710"
1713214,Cottage in San Diego · ★4.68 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.78524,-117.25375,Entire home/apt,230,3,28,6/9/2023,0.27,28,355,4,"STR-04113L, 505720"
1713841,Home in San Diego · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,708301,Susie And Marcelo,,Clairemont Mesa,32.80862,-117.15669,Private room,45,2,70,8/15/2023,0.6,1,65,9,"STR-06776L, 622482"
1717642,Home in San Diego · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,6934650,Melanie,,Midtown,32.74064,-117.17361,Entire home/apt,194,2,103,8/25/2023,1.26,2,283,24,"STR-00112L, 603721"
2463167,Condo in San Diego · ★4.95 · 2 bedrooms · 2 beds · 1 bath,12595991,Isaiah,,North Hills,32.75301,-117.14232,Entire home/apt,144,31,213,8/3/2023,1.9,1,158,7,
1725503,Bungalow in San Diego · ★4.69 · 2 bedrooms · 2 beds · 1 bath,1489623,James,,Midtown,32.7441,-117.14994,Entire home/apt,180,4,138,9/3/2023,1.14,3,346,15,"STR-06855L, 629977"
2464739,Cottage in Ocean Beach · ★4.71 · 1 bedroom · 2 beds · 1 bath,12603636,Melissa,,Ocean Beach,32.75057,-117.25004,Entire home/apt,159,3,181,8/19/2023,1.57,1,28,10,"STR-02783L, 625981"
1728300,Home in San Diego · ★4.29 · 2 bedrooms · 4 beds · 1 bath,874515,Luke,,Mission Bay,32.77265,-117.25075,Entire home/apt,231,3,34,8/12/2023,0.37,28,280,10,"STR-05029L, 506590"
2477615,Home in San Diego · ★4.94 · 4 bedrooms · 6 beds · 3 baths,8735628,Cindy,,Mission Bay,32.78664,-117.239845,Entire home/apt,721,3,108,8/12/2023,1.1,36,230,11,"STR-03737L, 604783"
1731316,Guest suite in San Diego · ★4.75 · 1 bedroom · 1 bed · 1 bath,2833973,Eric,,Midtown,32.74226,-117.17433,Entire home/apt,100,2,427,9/9/2023,3.53,1,155,44,"STR-06300L, 615604"
1742509,Rental unit in San Diego · ★4.48 · Studio · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.76416,-117.2515,Entire home/apt,99,31,21,7/23/2022,0.2,28,219,0,
1742633,Rental unit in San Diego · ★4.39 · Studio · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.76416,-117.2515,Entire home/apt,95,31,36,2/21/2023,0.47,28,47,1,
1743101,Rental unit in San Diego · ★4.66 · 1 bedroom · 2 beds · 1 bath,6989346,John,,Grant Hill,32.71276,-117.14387,Entire home/apt,100,31,139,7/22/2023,1.16,13,342,5,
1746543,Rental unit in San Diego · ★4.72 · 1 bedroom · 2 beds · 1 bath,9192036,Gail & Beth,,North Hills,32.74027,-117.12716,Entire home/apt,165,31,36,3/31/2023,0.31,6,352,2,"STR-04106L, 605601"
2479263,Condo in San Diego · ★4.85 · 1 bedroom · 1 bed · 2 baths,2771173,Sam,,Little Italy,32.72281,-117.1677,Entire home/apt,220,31,95,3/5/2023,0.84,1,76,1,
2483060,Hostel in San Diego · ★4.74 · 1 bedroom · 6 beds · 2 shared baths,3324885,International Travelers House,,Little Italy,32.72389,-117.16594,Shared room,49,1,223,9/17/2023,1.96,7,286,47,Exempt
2493673,Home in San Diego · ★4.94 · 6 bedrooms · 6 beds · 3.5 baths,8735628,Cindy,,Mission Bay,32.77443,-117.25056,Entire home/apt,961,3,109,9/2/2023,1,36,295,20,"STR-04000L, 603261"
2493692,Rental unit in San Diego · ★4.67 · 2 bedrooms · 5 beds · 2.5 baths,9624153,Dixie,,Mission Bay,32.78412,-117.25174,Entire home/apt,520,3,9,12/27/2022,0.12,32,112,1,"STR-03014L, 519042"
1746666,Rental unit in San Diego · ★4.79 · 1 bedroom · 1 bed · 1 bath,9192036,Gail & Beth,,North Hills,32.74043,-117.12706,Entire home/apt,142,31,67,2/8/2023,0.66,6,272,3,"STR-04106L, 605621"
2494569,Townhouse in San Diego · ★4.69 · 2 bedrooms · 3 beds · 1 bath,8735628,Cindy,,Mission Bay,32.77305,-117.2504,Entire home/apt,190,3,32,9/4/2023,0.29,36,248,6,Exempt
1750470,Rental unit in San Diego · ★4.92 · 1 bedroom · 1 bed · 1 bath,9192036,Gail & Beth,,North Hills,32.74054,-117.1274,Entire home/apt,152,31,49,2/12/2023,0.41,6,306,1,"STR-04106L, 605622"
1751254,Rental unit in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,9192036,Gail & Beth,,North Hills,32.74051,-117.12782,Entire home/apt,196,3,29,3/10/2023,0.3,6,359,1,"STR-04106L, 605602"
1752549,Bungalow in San Diego · ★4.76 · 2 bedrooms · 3 beds · 1 bath,9218327,Corey,,Ocean Beach,32.75133,-117.24466,Entire home/apt,234,3,188,8/30/2023,2.01,2,333,22,"STR-04299L, 617601"
2495375,Townhouse in San Diego · ★4.88 · 3 bedrooms · 5 beds · 2 baths,8735628,Cindy,,Mission Bay,32.7748,-117.2525,Entire home/apt,223,3,25,8/9/2023,0.25,36,64,4,"STR-03852L, 51629"
2495693,Townhouse in San Diego · ★4.79 · 3 bedrooms · 5 beds · 3 baths,8735628,Cindy,,Mission Bay,32.7748,-117.2524,Entire home/apt,223,3,34,9/4/2023,0.31,36,64,4,"STR-03861L, 51572"
1752551,Home in San Diego · ★4.65 · 2 bedrooms · 2 beds · 1 bath,9218327,Corey,,Loma Portal,32.75008,-117.24284,Entire home/apt,202,3,105,8/6/2023,0.89,2,344,10,"STR-04302L, 519799"
